,review_id,title,year,user_review,user_suggestion,emotions
145,146,Spooky's Jump Scare Mansion,2016.0,NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE!,1,fear
146,147,Spooky's Jump Scare Mansion,2016.0,Want to be spooped by bread after wondering through the same rooms over and over again? Well this is your game! Here you can witness how terrifying it is when cute things pop out at you! Thank god I haven't seen a bunny yet! Then I would be scarred.....https://www.youtube.com/watch?v=QyCcW6KTjfU ,1,fear
147,148,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewTL;DR - Enjoy horror? Try it out.Expecting a silly little game trying to startle you with loud noises? Well, you'll get them, but you'll also get a lot more.Put simply, this game is a love letter to horror. At times it might be repetitive, but despite its cute graphical style, it also might genuinely freak you out too. The game really picks up after 50 or so rooms, so try to make it to around 100 before making a judgement.It's free, so it's definitely worth a go, despite what you might think.https://www.youtube.com/watch?v=4KaXZw9q_sw ",1,fun
148,149,Spooky's Jump Scare Mansion,2015.0,"Let's summarize my experience so far. For that, I will be using the vinesauce advisory spooky scale system of spooks.Not spooky : its safe but always be alert for SpookySpoopy : no Spooky nearby but I'm kind of scared anywayP spoopy : imminent danger of SpookySpooky : theres a Spooky behind you look out2spooky : it's too late, a Spooky is inside you ",1,fear
149,150,Spooky's Jump Scare Mansion,2017.0,IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE BECCCUSEUD IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE,1,neutral
150,151,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThough it was a Stupidly scary game for the first 100 rooms, Boy was i wrong, The game started throwing monsters at me before i even knew they were coming... 10/10 would get scared by a cardboard ghost again",1,surprise
151,152,Spooky's Jump Scare Mansion,2016.0,"This is legitimately one of my favorite horror games I've ever played. It's criminally underpriced, and holds a special place in my heart. The NOPENOPENOPE is strong in this one.If you want a slice of life of the gameplay check our playlist here:https://www.youtube.com/watch?v=esmTWihXDtE&list=PLRxlHoteZ-FRFlWCIx8e0ek1c8g9xlvlQ ",1,worry
152,153,Spooky's Jump Scare Mansion,2017.0,"This game has scared me to no end, I......I........I need a momentI've lost all my good pants and now I have a friend who messages me the second I boot this game up with a ""May god bless your soul"".10/10 would go out and buy new pants only to destory them within hours of wearing them.Ps: Those ♥♥♥♥ing cardboard things nearly gave me a heart attack and I need to go see a doctor. Beware the Cardboard creatures.",1,fear
153,154,Spooky's Jump Scare Mansion,2015.0,*Almost Has HeartAttack From Adorable Blob* You Jerk XDExploring Exploring SO BORED!!!!*Gets Chaced By Slime Clear Oil Thing* RTYGJRDMSDXUJDR GO AWAY NO ONE LIKES YOU!!!!!!*Sees Room With Two Slime Things On Each Side* .... Nope I Know Were This Is Going NO ONE LIKES YOU*-Quits-10/10 :D,1,fun
154,155,Spooky's Jump Scare Mansion,2015.0,"For those who are tempted to try this game out....first off its free so ♥♥♥♥ it why not? Second, it may be the first ever horror game that i have labled ""Adorably Terrifying"". My first times with this game made me think ""this is cute but i feel like im not gonna get scared lol""....then i kept playing....Im up to room 800+ but not exactly beaten it yet, but i can say this game is worth a try from what ive seen >:3EDIT: Getting the DLC now lol XD",1,happiness
155,156,Spooky's Jump Scare Mansion,2015.0,Great game its not to scary i feel its good for people who are not much into the constant jumpscares but defenetly always has you lookng around. the reason why i rated this so early was because i got to room 59 and the alien ♥♥♥♥♥♥♥♥♥♥♥♥ came at me and i was like nope nope nope nope nope,1,fear
156,157,Spooky's Jump Scare Mansion,2016.0,"Got scared by an adorable shoe.me want 2nd dlc nao3spoopy5me/2spoopy4me*SPOILERS*OK, don't say i didn't warn you.LAST CHANCE!Ok, fine.Great game, trys to lure you into a false since of security, and makes you wonder why you even have a health bar. You make it to room 60, and if you're doing it blind. you get sp00ped.And there are 19 specimens. (5 are exclusive to endless.)",1,fear
157,158,Spooky's Jump Scare Mansion,2016.0,"This game is great. I give it a 7 out of 10.This game is new and fresh because it's different than most horror game. It enbraces stereotypes of horror games in a cute and funny way to trick you. But before you know it the real horror begins with enticing chases and heart racing music that will put you in your seat. Don't be scared of the 1000 room bulletin. Every room is short and quick and your sprint refreshes everytime you enter a new room.  spoiler alert:[/you die in both endings]There is a good ending and a bad ending. And the good ending is worse but I feel like the end would be better if [/you didn't die] but at the same time that would kind of be a cop out. This game gets my nomination for the ""I thought this game was cool before it won an award""",1,fun
158,159,Spooky's Jump Scare Mansion,2016.0,"For a game that looks small and simple, you'd be in for a treat after playing for a while.+Pixel Graphics (sorta)+A bunch of monsters you need to run from+Cool OST+Cool goodies that come with said OST+References to horror online-Short, has little replay value",1,happiness
159,160,Spooky's Jump Scare Mansion,2017.0,"Okay, where do i start with this game? Well it has and adorable ghost who is not only funny, is cool. there are jump scares, which make you want to hit yourself, ie cardboard cutouts- which is greatthe number of specimens or enemies makes adrenaline high, and makes for non repetitive interesting gameplay. all with non immersion breaking music. the narrative is amazing - more info at the end of the game! i highly recommend you challenge this game, its hard at fiirst but you get in the swing of it quickly - 5 stars",1,fun
160,161,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThe game is REALLY well made. I love it! I just bought the game yesterday, but I've known about the game for months as i've seen Markiplier play it. Right now I'm at 100 room and that first monster that chaced me was scary! The whole time I was being chaced by it my mouth was gaping open the whole time xD Good work on the game! I can't wait to see more updates!",1,enthusiasm
161,162,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI never thought i would be scared of this game,a little boy hiding being a screen watching markipler play this i never thought it would be scary.When the first jumpscare happened it didnt scare me but when i went on it started too.When i got to that dead space looking part and i turned on the power again,i paniced and died...also spooky got to stop her crap! ""here have infinite stamina"" me:""awww thanks"" *tries to run* really? but im stuck at room 700 before you make the rest,cant wait! :D",1,fear
162,163,Spooky's Jump Scare Mansion,2017.0,"This game really is a good one. Albeit it being cute, it still has the spookiest parts at all times. Sometimes, I refuse to keep going, because I freeze with fear every 56 rooms or so. So far, I'm still scared of the Merchant (basically specimen 6) every single time, because, that face is just screaming agony. So, yah. I would nominate this as the scariest game in my book. And, believe me, I don't get scared easily.",1,fear
163,164,Spooky's Jump Scare Mansion,2016.0,"Want a Jump Scare game but don't have enough $$$ for Five Nights at Freddies? This Free game will make you jump from silly creatures to heart racing disturbing monsters that show up randomly. I would give this one a go if you want to raise your heartbeat a few levels fast. WARNING: THIS GAME IS NOT FOR THOSE WITH WEAK HEARTS, THIS GAME WILL SCARE YOUand I'd hate to see on the news ""Man has heart attack after a cute cardboard creature scared him to death""",1,happiness
164,165,Spooky's Jump Scare Mansion,2017.0,At first ı thought this was just a small jump scare game that makes you feel like there is a catch in it and not cute at all. I played it and kept going ı saw the slime thing and the bug thing didnt scare me at all. but once ı entered the school room ı realised what a mistake ı have done. First it was the japanese girl after that there were the puppets and some other things ı was too afraid to look while running away even the cute jump scares were scary as ♥♥♥♥ but nothing was scary enough compared to him... The doll make with his syringe and♥♥♥♥♥♥tick tack noises coming after u if you dont look at him ı screamed like hell. After that ı realised this is a good game for group activity so ı offered to many groups that ım part of 10/10 greaty scary game and halloween activity,1,fear
165,166,Spooky's Jump Scare Mansion,2015.0,"Creepy as hell but fun, keeps you on your feet, nice small rooms yet some are just brutal. Also there is bug issue of accesing steam while in gameplay, think you could fix that? overall, great game",1,happiness
166,167,Spooky's Jump Scare Mansion,2017.0,"This game puts great humor in horror. It gets dark in some areas and has the tendency to scare you with things you will be ashamed to admit have scared you. The progression of the rooms feels repetitive, but this is perfect to get the player off guard to hit them with, you guessed it, a jumpscare. Whether the scare be a puppet, a deer, a spider, or even a cup of tea, everything in this game does a good job at scaring someone their first playthrough or so. The style of it makes it one of the cutest and creepiest scary games you can play.",1,fun
167,168,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewHell yeah just came back from the store and both this fresh pair of pants...now let me see if there is some cool free games on steam...oh spooky they say well lets se about that!!!*click on start NEW GAMES*5 min later...instant♥♥♥♥♥♥stains on your new 40$ Pantsand as a bonus when you get to the end of the game you will have enough♥♥♥♥♥♥bricks to build a spooky house of jumpscares yourself.10/10 for making me install a toilet in my bedroom :D,1,fear
168,169,Spooky's Jump Scare Mansion,2015.0,"This game makes no sense. The visuals are adorable and cute, but I can't help but jump out of my skin whenever a cardboard cut out pops out of a wall with a hideous sound effect. This game has atmosphere in bucket loads. I couldn;t help but keep sprinting, even when the scary music and the monsters that chase you stop. If you're a fan of tense horror games, I'd say this one's definitely worth a go. It is free after all!",1,happiness
169,170,Spooky's Jump Scare Mansion,2015.0,"First 13 minutes of gameplay (aka first 100 rooms):""Well this doesn't seem that bad. I can do 1000 floors of this, no problem.""a few rooms later..""Thats a creepy note... Wait what's that noise? HOLY♥♥♥♥♥♥FROM MY @$$HOLE!!""Runs as fast as I can through the next 30 rooms.""Okay... So I'm prepared now because I rember from youtube that the walls are going to close in and... wait where is it? Another note? ""That was a surprise."" Surprise? Whatever...Walks five feet in the infiately long room.""THAT'S A BIG F#CKING SURPRISE!!!!!!!!""Runs back to the begining of the room hoping for a door.""F#ck!!""Slowly inches my way back... See's the note again.""F#CK YOU PAPER!""Goes  through the previously locked door and hauls♥♥♥♥♥to the 100th room so I can save and quit to right this.",1,surprise
170,171,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewHoly Hell! Give this thing your full attention if you are at all interested in the horror genre. Despite the name, the game is only sparsely reliant on simple jump scares and instead paints a truly horrific atmosphere of dread, tension and tongue-and-cheek satire. It's a really good sign when you're on pins and needles at the mere prospect of opening a door. I found this one thoroughly difficult to put down for long. Seriously, This programmer deserves a friggin' medal!--Plus, the low res graphics make the visuals doubly creepy. Bonus!",1,happiness
171,172,Spooky's Jump Scare Mansion,2015.0,"Tried, got turned into a puppet on room 357, because the creepy baddies float through the walls.Still cant fingure out why I dont want to look into the fan.Incredibly well done, Definitely provoked some mental problems I will have to deal with later.9/10 would be creeped out again ",1,happiness
172,173,Spooky's Jump Scare Mansion,2016.0,"Product received for freei love this game. I like the specimens, ALL the specimens, and i thought this game was scary and cute. They did a really good job of the monster design and the total creep factor. This game is so cool, i wish it was real. I thought that the dlc was good too. The game had cute and scary moments that were really good.Akuma Kira, Psycobilly, everyone elseYou are geniuses. ",1,happiness
173,174,Spooky's Jump Scare Mansion,2016.0,"*spoopiness and spoilers ahead* (seziure warning in a longer format)my spoopys house of spoopynis experience-get-start-ghost girl-boring talking-starts to move-hallway-door-another hallway-repeat last 3 steps 5 times-then walking-bored-thing pops out of wall-2spoopy5me-just a cardboard cutout of a coffee mug-cri-more and more spoopy cradpoard-then somethings starts singing-stalker clay dude-scream-run-outrun clay person-in a school-slender easter egg-goes into class room-ghost people-scream and leave-lady starts chasing me-ahhhh-leave-more people chasing me-johnny depp is chasing me-so is a spider-i outrun them-room-lady ghost says nothing important-gives me a gift-opens it-says look behind u-i look behind me-SO MUCH CRADPOARD-run-more rooms-notes and jokez-arcade game-is just me running around stabbing people-not fun-leave-moniter room-reads about 10 'specimens'-gets creeped-quickly quits-dosent toch game for a while-still havent-750 rooms to go+_____________it all happened in a day""all in a days work""-my dads cousins grandmas husbands uncles cats original owners moms cats son",1,worry
174,175,Spooky's Jump Scare Mansion,2017.0,"So I started this ride off thinking okay, it's got graphics that would make Windows 98 chuckle, 8-bit audio, and the main ghost is adorable as â™¥â™¥â™¥â™¥. A few doors in BAM! Adorable cardboard cutout of a spooky skeleton. Made me jump a little but it was all fun and games...Until room 60 or so. Untilâ™¥â™¥â™¥â™¥â™¥â™¥got real.I rarely get spooked by games. I rarely feel that fight-or-flight adrenaline rush. Congrats Spooky, you did what big triple-a horror titles failed miserably to do. Now if you'll excuse me, I need to change my pants before finishing this game.",1,fear
175,176,Spooky's Jump Scare Mansion,2016.0,1. got the game2. played it3. laughed at how stupid it is4. saw the basement levels5. saw speciments6. realize what i got myself into7.love it8. ie gaet spoakead boay teh gaem9. have nightmares,1,surprise
176,177,Spooky's Jump Scare Mansion,2015.0,EDITED AFTER ENDLESS MODE UPDATEBefore playing:-Normal boy-Not afraid of dark-Loves animalAfter playing:-Be a scaredy catâ™¥â™¥â™¥â™¥â™¥â™¥bricks after spooked by cute cardboards-DEER GOD! NOT BAMBI!After endless mode updates (with more gosh dang specimens):-OH GOD I BEG FOR MERCY10/10 wanna be spooked by cute ghostlings,1,fear
177,178,Spooky's Jump Scare Mansion,2015.0,Early Access Review▒▒▒░░░░░░░░░░▄▐░░░░▒░░░░░░▄▄▄░░▄██▄░░░░░░░░░▐▀█▀▌░░░░▀█▄░░░░░░░▐█▄█▌░░░░░░▀█▄░░░░░░░▀▄▀░░░▄▄▄▄▄▀▀░░░░░▄▄▄██▀▀▀▀░░░░░░░░░█▀▄▄▄█░▀▀░░░░░░░░░░▌░▄▄▄▐▌▀▀▀░░░░░░▄░▐░░░▄▄░█░▀▀░░░░░░▀█▌░░░▄░▀█▀░▀░░░░░░░░░░░░░▄▄▐▌▄▄░░░░░░░░░░░░░▀███▀█░▄░░░░░░░░░░▐▌▀▄▀▄▀▐▄░░░░░░░░░░▐▀░░░░░░▐▌░░░░░░░░░█░░░░░░░░█░░░░░░░░▐▌░░░░░░░░░█░ You have been spO0ked by scary skeleton!,1,fear
