review_id,title,year,user_review,user_suggestion,emotions
310,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewFun for a quick jump scare, Quite a long game for a completely free to play game. It starts off cutesy but soon gets darker (in lighting and tone).7/10Review:Spooky's House of Jump Scares is a fairly fun 'horror' game. It starts with a rather cute looking ghost 'spooky' telling you to traverse the rooms of the mansion, Along the way you'll see cute cardboard cutouts of octopi and ghosts. As you get further into the mansion you will meet other monsters that will chase in a less jump scary fashion such as a slime monster or a ghost girl.The only real downfalls this game has is that it is rather repetitive, as it is jump scares after a short while they lose their edge and scariness so you just end up speeding through each room and majority of the monsters are just slow chasers so you can just outrun them. It does have some different sections amidst the repetitive-ness such as a space-like section, a rusty school section, etc.It's mainly a shame that after room 760 there is nothing new (for now) as the developer has a message pop up stating that from then on it is incomplete.",1,fun
311,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis game.... It's so charming and cute, atleast, for the first part of the game, it's a very satirical game, and it knows how to be satirical perfectly. And best of all it's absolutely FREEEEEE!!!!",1,happiness
312,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis game does exactly what it intended and does it very well.It eases you into the fact that there will surely be some jump scares, and evolves into so much more the further you progress.The soundtrack is absolutely amazing at creating the atmosphere that the game needs, it wouldn't be possible to pull off what it does without the sounds and music.Very well made free game that is definitely worth the small size of installation.",1,happiness
313,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI was torn between writing a serious, long review of the game or a short, funny review of the game. When in doubt: humor.Don't play this game with a full bladder.10/10 Would wet myself again.",1,fear
314,Spooky's Jump Scare Mansion,2015.0,"Early Access Review""This can't be that spooky..."" I said before starting this game.20 minutes in and 100 rooms later, my heart rate disagrees.Can't wait to go through the other 900 rooms... ( o_o)10/10",1,fun
315,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis game is extremely addictive, originally i just planned on playing 20-50 rooms to check out the game and ended up playing till room 300.  The jump scares are real here, and when the ghouls start coming for you trust me your heart will be jumping out of your chest.  I'm going to continue playing the game, ***one of the best parts about this game is that's its totally RNG so every time you start a game all 1000 rooms will be completely different than the last time you played it.  I already got a few friends to try it out.",1,love
316,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewFun, gets decently scary later on, would love to see when it's updated for the later floors. Also I'm not sure how to fix the audio on it, someone message me if there is a way to fix it?",1,fun
317,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI'm not easily scared by video games.I didn't even flinch once while playing Fnaf and stuff...but this game is pure sadistic and a masterpiece.It's cute as hell, it makes you feel safe... then it grabs you from behind and rapes you untill you scream.Then it gives you a little puzzle or a note to get your mind off what just happened and then rapes you even harder.10/10 would get spooked again.",1,fear
318,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewLvl 10 ghost pops up, funnylvl 50 what's this music?lv 60 ruuuuun....lvl 100 that's not really scary...lvl 120 it's ok, this game is so kawaiilv 150 it's ok. it's ok. it's ok.lvl 180 ruuuuuuun....lvl 200 I'm not scared, it's just pixels.lvl 250 *heavy breathing* I can do it. That corner isn't scary at all.lvl 300 Oh god help me I can't deal with this♥♥♥♥♥♥anymore...Lvl 301 turns game off10/10 would scream like a little girl again",1,fear
319,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewIs so cool I have a video about it on my channel and My channel is JoethekidRS ft. Devilkiller go check it out and I wish there was the option to turn the music off so i can put my own music but overall its a great game,1,happiness
320,Spooky's Jump Scare Mansion,2016.0,SPookyl houds was relly spoop 1000 floaars of gud spoko matrerial relay good fan and 10%0 ferr so  cannot cumplain bc is not asking fro emon wud 10000% spoora bora agen thagnu u spooki isme wifuplsi no trall jus 2 spoked 2 tip god,1,neutral
321,Spooky's Jump Scare Mansion,2016.0,"The FUNNIEST horror game I've ever played! :D Thank you all who makes this playable :)IF you don't care about ULTRAREALISTIC graphics and tons of weapons, PLAY this.It is a funny, exciting and KHA-BOOM'ing walking simulation but don't forget to look behind ;)Short play time but everybody must try. Waiting for SJCM 2 ;)",1,fun
322,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewThat moment when you get into a hallwayAnd you knowSome motherf*cker is going to scare youYou prepare for itIt comesYou sh*t your pants12.2/10 Would buy new pants again.,1,fear
323,Spooky's Jump Scare Mansion,2017.0,OMFG I got JumpScare Creep Monster Scary. And i go each rooms and 100 or more rooms to go what is going on here aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh DX X3,1,fear
324,Spooky's Jump Scare Mansion,2017.0,"It's like getting punched in the face over and over, except after every punch you realize that the fist was actually just a cardboard cutout of a smiling coffee cup and laugh.Then you get punched in the face again.",1,fun
325,Spooky's Jump Scare Mansion,2017.0,"Spooky's Spook Experience House is the spookiest experience with a house you can possibly experience. It has ghosts. It has monsters. Best of all, it has spooks. I give Spooky's Homecooked BBQ a solid 9/10.",1,love
326,Spooky's Jump Scare Mansion,2016.0,"The common ""first thoughts"" of this game...""This isn't that scary. I haven't even seen anything yet. Maybe the ""horror"" tag was just a jo- JESUS. Oh. That was just some icecream. Well, these are probably gonna stop being scary pretty fast.Spoopy/10Would recieve heart attack from a cute cardboard cutout of a boot while sprinting away from Specimen 11 (AKA McDonalds Satan) on floor 719 out of 1000 again.",1,fear
327,Spooky's Jump Scare Mansion,2017.0,holy ♥♥♥♥ing♥♥♥♥♥♥this made me crap in my bed :((((((((((((((((((((((((( i told my roblox girlfriend this game and now she is in hospital cuz she got  S  P  O  O  K  E  D btw 10/8 only 8 cuz the ♥♥♥♥ing random jump scares bloked my way while i was running b o o  ,1,fear
328,Spooky's Jump Scare Mansion,2016.0,"First off, I have a fear of the paranormal, so this kind of game is effectively my worst enemy. That's why I decided to start off with Spooky's House of Jump Scares. It's a seemingly cute and cuddly parody of modern horror games, where you travel around a massive mansion full of terrifying monsters. For the first few minutes you wonder why you though of getting it. For the next few hours, you're running for your life from the freakiest things ever. Think cardboard cutouts aren't scary? Just wait.",1,fun
329,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewGood way to kill some time.  Really cleanly made. Although, if you move diagonally you go faster. Devs gotta normalize that movement vector. It does build slowly, be patient and you'll have a horror experience. At this time I got to room 760",1,happiness
330,Spooky's Jump Scare Mansion,2017.0,"Great example of how a small studio can have great succes.This game has, a simplistic, 3d rendered retro look, but that all fades away as the rooms you face become increasingly scarier. The game also has small puzzle pieces of story which more intelligent players can piece together to find out a rather interesting story. This game gave me quite a few scares, so it was definitely achieving its purpose.Overall, this is a great Horror game, especially that it's FREE. ",1,happiness
331,Spooky's Jump Scare Mansion,2015.0,"im gonna go ahead and say that this game is extremely fun. and for a free game with no in game payments very well put together, not for the faint of heart! this game starts out cute but for looking all minecraft like is extremely creepy and scares the hell out of you. keeping that in mind i only have one complaint.my only complaint is that it seems to only happen when getting chased by something... you will enter a room and it will not let you move forward upon entering... this is extremely annoying considering a majority oof my deaths in game were due to this glitch. that being said love the game. very fun. if you could fix that glitch i would give it a 10/10",1,fun
332,Spooky's Jump Scare Mansion,2018.0,"ROOM 1 : AHHHH WHAT A CUTE GAME ROOM 60 : Exorcizamus te, omnis immundus spiritus, omnis satanica potestas, omnis incursio infernalis adversarii, omnis legio, omnis congregatio et secta diabolica. Ergo, omnis legio diabolica, adiuramus te...cessa decipere humanas creaturas, eisque æternæ perditionìs venenum propinare...Vade, satana, inventor et magister omnis fallaciæ, hostis humanæ salutis...Humiliare sub potenti manu Dei; contremisce et effuge, invocato a nobis sancto et terribili nomine...quem inferi tremunt...Ab insidiis diaboli, libera nos, Domine. Ut Ecclesiam tuam secura tibi facias libertate servire, te rogamus, audi nos.",1,fear
333,Spooky's Jump Scare Mansion,2015.0,"This is a great horror game, beaten it in one sitting. The soundtrack is what really makes you stand on your toes all the time, it adds a lot of tension and atmosphere to its locations and rooms and chases, monsters are straight up terrifying. Don't let those cardboard cutouts fool you. Probably one of the best horror games I've played this year.Also this game has really good references without saying it ""GET IT?!"".Bad ending is the best ending ",1,love
334,Spooky's Jump Scare Mansion,2017.0,The DLC Karamari Hospital is AWESOME!!!Its tribute to Silent Hill with a lil Resident Evil mixed in!!!!If your a fan of Jump Scare Mansion and Horror Genre titles the DLC is definetly for you.Dev is also active with updates and posts on forum.,1,happiness
335,Spooky's Jump Scare Mansion,2017.0,"I remember this game from years ago. It made me jump and scream and really, I enjoyed it. I don't understand if this is a separate game altogether, but it's so boring now. I'm rather disappointed.",0,boredom
336,Spooky's Jump Scare Mansion,2015.0,"I saw one of those cardboard cutout jumpscares but it was a skull with decaying muscle and had a scream noise which immediately made me stop playing.10/10 - This game scares the absolute ♥♥♥♥ outta me and I can't even last 2 hours in one sitting. If you're looking for a scary game that WILL make you♥♥♥♥♥♥and♥♥♥♥♥♥yourself, then look no further.(I will probably add more to this review if I grow a pair of balls and play this game again ʷʰᶦᶜʰ ᴵ ʷᶦᶫᶫ ᵉᵛᵉᶰᵗᵘᵃᶫᶫʸ)",1,fear
337,Spooky's Jump Scare Mansion,2017.0,"I have to say, me and my buddy aren't huge fans of jumpscares or horror games, but we're loving this one so far. The jumpscares are well done, the tension is always well built, and overall, the game is wonderful. We're currently playing through it and are recording it on YouTube, so if you wanna watch us get scared repeatedly, here's a link: https://www.youtube.com/playlist?list=PLiQOuxIzS7gXyk8GRvbR3oZn55Og26UQ2 ",1,love
338,Spooky's Jump Scare Mansion,2016.0,"Product received for freeIt delivers upon what the name implies, and often that is all you should expect from a free game.That said, there are flaws that left me not to recommend it.-you can't use your mouse in the menu-there is no volume slider-the resolution can only be set to wrong and worse, and has no manual imput-clicking ""new game"" automatically overrides your previous save without a confirmation-mouse drag because the game has an fps cap (I'm assuming that's the reason, anyway)-you cannot pause the game or otherwise access the menu during a cutscene-you cannot move backwards in the menu by pressing Esc-alt-tabbing leaves the game's audio on-alt-tabbing while not having the game paused or in a menu traps your cursor in the center of your screen, which can only be resolved by opening your task manager and forcefully closing the application (without your mouse) or restarting your pc.The last being my main concern, honestly.It's a very minor issue if you know what's going on, but it's intrusive. And I could imagine it to be quite difficult to deal with if you're not the kind of person who uses the task manager frequently, or simply doesn't know how to use shortcuts. (except for alt-tab(though it could still be triggered by programs like skype))All in all, it feels like a mobile port, and a poor one at that.The pixelized stylization is alright, and overall the game is decent enough, but I can't be bothered to put up with such an absolute bottom-of-the-barrel UI.",0,hate
339,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewAll the time you walk from room to room (room 50 will be elevator) to the room 60, where you encounter on the middle of room a slowing puddle, behind her, on the table is must-read page, when you read it, a ghost will attack you, you must run away from him quickly, before he kill you!  later levels you'll bump into him, it will appear more and more frequently until it kills you ;) It is a pity that life is regenerated so long, and nowhere health packs.Cały czas idziesz od pokoju do pokoju (pokojem 50 będzie winda) do pokoju 60, gdzie napotkasz na środku pokoju spowalniającą cię kałużę, za nią, na stole leży kartka którą musisz przeczytać, gdy ją przeczytasz, nagle pojawi się duch który cię zaatakuje, musisz przed nim szybko uciekać, zanim cię zabije!  w kolejnych poziomach będziesz na niego wpadać, będzie się pojawiał coraz częściej aż cię zabije ;) Szkoda że życie regeneruje się tak długo, a nigdzie nie ma apteczek.",1,fun
340,Spooky's Jump Scare Mansion,2016.0,"a charming start that turns into cheap references and a really generic creepypasta-esque game. the game randomly drops you into a set of 40-50 rooms, and expects that this will keep you entertained for a 1000 rooms.  while the parts that introduce new rooms are okay, everything else is just a huge waste of time. there is nothing in this, play siren on the ps2 instead.",0,hate
341,Spooky's Jump Scare Mansion,2016.0,"How to play this game.Open Steam.Go to store.See game and think, "" this looks fun and pretty cute!""Downloads game.Opens game and thinks'""PHhHH, this is going to be EASY!""Sees small ghost girl.(gorl?) and thinks she is funny.Makes it passed 50 rooms and thinks,""THIS IS A WASTE OF TIME!!! NOT SCARY AT ALL!""Goes into room 51Sees ghostClose gameDelete gameDelete steamGet rid of computerGet new pants10\10 Would get new pants again.",1,fear
342,Spooky's Jump Scare Mansion,2015.0,AMAZING GAME THE BESTAND MOS SCARY GAME IVE SEEN FOR A WHILE THIS IS AT FIRST PLACE FNAF 2ND sorry its just they cant both be first BUT IF THEY CAN THENE THEY ARE THIS GAME IS AMAZING,1,happiness
343,Spooky's Jump Scare Mansion,2015.0,"Early Access Review**UPDATE** This games content abruptly ends after room 750! Read the description before expecting to go all 1000 rooms and get some closure! Leaving my thumbs up as-is but BEWARE.-----This free game ""Spooky's House of Jump Scares"" is a wonderful diversion from your peace of mind and free time.You can see me play through a portion of the game on my YouTube channel here: https://youtu.be/hqRN22FSJxE Pros: -Free-Has jump scares as advertised-Has a ♥♥♥♥ton of rooms-Interesting graphical style compared to other horror games-Sound effects and music are just great-Keeps you on your toes-Wide variety of monsters stalking you-No crashing/bugs so far-When the game amps up it really starts to shine-When the game sets up a monster appropriately it gets chilling-Free!Cons:-1000 room gimmick is mostly filler, you wont find interesting things in each room-Rooms repeat to an unforgivable degree-The game flips from cute to spooking in  weird ways, like it doesn't know what direction it wants to take-♥♥♥♥ the puppet monster right in the earOverall I am having a decent time playing this game and look forward to plowing through all the 1000 rooms (I'm up to 400 at the time of his review).  Still, it's a fun way to spend an evening if you like scary games; even if it's not the scariest game you'll ever play.",1,fun
344,Spooky's Jump Scare Mansion,2016.0,"It got me with that japanese ghost girl.nah-- not gonna play it again.It's hard to move yourself around. I always stuck at those cute little cardboard guys and get hit by whatever that's following me. Once I went through a door(during the ink guy level), I stucked and got killed. The jumpscares are nothing if you don't have your headphone on.",0,hate
345,Spooky's Jump Scare Mansion,2016.0,"Overall: Not very Interesting, repetitive.There are some levels that just skull♥♥♥♥ you for no reason, offering no skillful way to counter it other than hitting escape and exiting the game. Lacking save points make the player more on edge, but in turn make gameplay experience suffer because if one level is failed, you have to repeat countless levels with no rewards. Although I do enjoy the cartoon jump scares somewhat, it seems as if they are just thrown in to make a boring game less boring, but end up being a mere annoyance once the ♥♥♥♥♥♥ bosses start showing up. Randomly generated levels with minecraft's ""10 blocks"" render distance setting on fails to even create the illusion of skillful navigation within long levels. The lack of variance in level design makes interest fade in the middle stages of the game. Minor issues such as having to re-press ""W"" every time a level loads in order to keep moving forward adds a unending inconvenience that makes repeating levels that much more boring to navigate. OP Enemies with minimal deterrent methods (The ""Ben Drowned"" Creepypasta enemy which you just have to keep looking at for the remainder of the level, which proves boring when you get slapped with a bunch of linear ""Maze Pit Levels"") remove any psychological deterioration elements from the game, as they just become a minor annoyance, *with exception of the monster that turns the graphics into bone-shilling youtube666-era designs*.  Sound design is good, as music is intentionally screeching in order to install anxiety within the player, but some cartoon jump scare sounds drag on and unneededly ruins the ""Spooky"" aesthetic. Good for the first while, but I don't think a lot of people could enjoyfully complete the full 1000 Levels. Not from being scared, but from boredom. ",0,boredom
346,Spooky's Jump Scare Mansion,2015.0,"A free horror game where you get scared by cute cardboard monsters? Did I forget to mention, IT'S FREE! pros:-free-replayability-cutecons:-spooky scary skeletons-no achievments :(-only 1 kind of game mode, but it changes every time you play itIt's has a great concept, and is one my favorite horror games. I would pay up to $5 or $10 for this game._____10/10 would get scared by cardboard monsters again",1,fun
347,Spooky's Jump Scare Mansion,2016.0,Couldn't finish. I started to get bad motion sickness after Room 20 due to the movement. It's a cute game and if it weren't in 1st person perspective I would be able to continue for sure.,0,sadness
348,Spooky's Jump Scare Mansion,2015.0,">See this game>Download and start game>Go through a few rooms>Sprint through hall>Jumscared by cardboard cutout of pumpkin accompinied by chiptune jingle>Loud yelp>Soiled myself>Quit game>3spoopy5meLater:I started the game back up and got to room 300, this game has spoopy monster but no matter how much you play this game the cardboard cut-out jumpscares will ALWAYS get you.",1,fun
349,Spooky's Jump Scare Mansion,2017.0,It starts off more like a joke game but it actually gets really creepy escpecially when you find that guy who makes dolls or some shi and then he stabs your eye and im pretty sure he is litteraly the hapy mask salesman from the legend of zelda majoras mask then theres the thing that leaves sticky♥♥♥♥♥goo evrywhere good,1,fun
350,Spooky's Jump Scare Mansion,2015.0,Early Access Review2SpoopyWAITYOU SEE THATS(poop)yi pooped my pants at this gamepooppoop has for lettersp o o p2 o'syou know what else has 2?twix barstwix bars has a rivalry against left and rightleft rightin this game you run left to right between roomsrunrun has 3 lettersthis game is illuminati confirmed,1,fear
351,Spooky's Jump Scare Mansion,2016.0,"This game was surprising, but not enough for me to finish it...+ Interesting graphic style: Feels like a modern version of old Doom/Wolfenstein with more colorful 2D sprites.+ Interesting premise: Run through a cute haunted mansion that gets less cute as you go.+ Mysterious plot: Intriguing plot that is unraveled as you progress through the rooms.- Not enough true horror: This game is cool for Youtube screamers that jump at the slightest pop. Not enough real horror to keep me hooked for the whole thing though.- Too boring and repetitive: Something big(ish) happens, like, every 50 rooms (give or take, depends). I got bored really fast, it really killed the game for me.Cool experimental idea, not enough to keep me interested, very repetitive. Too boring to finish... Good thing it's free.Simolius - November 2016",0,boredom
352,Spooky's Jump Scare Mansion,2017.0,Ahem. AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH!,1,enthusiasm
353,Spooky's Jump Scare Mansion,2017.0,"1000 doors to open, and 800+ of them are completely empty rooms. I have no idea how people managed to spend more than 30 minutes in this Walking Simulator.  1000 doors of endless, mindless, tedious, monotonous drudgery. The first 20 minutes of the ""game"" feels like someone is playing a bad joke on you for having convinced you to spend any time on this.",0,hate
354,Spooky's Jump Scare Mansion,2016.0,"Ugh, I want to recommend this game I really do. It's so close and it's such an ineresting concept but the deaths are so cheap it really just sucks the fun out. It just needs some refinement is all, maybe more frequent saving so I don't have to go through 100 rooms all over again because I got stuck on a wall. I mean I recognize it's free and all but it could be better and I'd be willing to pay for it but as is it just feels like such a waste. It's sooo close though.",0,sadness
355,Spooky's Jump Scare Mansion,2017.0,Gonna be charitable and say you have an understanding of old 3D games and why they're inherently creepy. You even have a shoutout to Ocarina of Time which really doesn't get enough credit as the disguised horror game it was. But come on man. You know as well as I do that this game is 90% fluff.,0,hate
356,Spooky's Jump Scare Mansion,2018.0,"what some might call, a SPICY MEMEBALL ( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)( ͡☉ ͜ʖ ͡☉)SUFFER",1,fun
357,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI very highly recommend this game. Not only is it free to play but it also is really funny. One moment it has you laughing your a** of at the fact that something really dumb just scared the sh** out of you the next youre sh***ing bricks, and its no longer funny... Don't let the initial push stop you from playing it is NOT like that for the rest of the game. The games graphics really suit the game making it seem harmless... don't let it fool you...",1,fun
358,Spooky's Jump Scare Mansion,2015.0,"Around room ~550, I suddenly asked myself a very important question, paused the game, typed ""Spooky's House of Jump Scares"" on rule34.paheal, got my answer.10/10 best game, best game.",1,love
359,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewSpooky's House of Jump Scares is a cute fps horror maze that ""Scares you"" (Chibbi Ghost and spiders) pop up with some noise but after the first 100 floors the game began to change im currently on the 352 floor and am enjoying every creepy moment of it A must have for horror fans 8/10 Oh Did i mention its free!!!",1,happiness
360,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewDespite the looks of the game from the graphics and the fact that it's a free to play, you'd think it would suck right? Guess again.1000 rooms/10 Would♥♥♥♥♥♥pants again - IGN",1,surprise
361,Spooky's Jump Scare Mansion,2016.0,Well this game is pretty cool no wonder its called spooky's jup scare mansion! I got really scared when a fake skelaton head jupmed out at me! lol. Its just creepy going through all those rooms though. And 1000 rooms?! I'm no where near that! But I will say this game is really good.,1,fun
362,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewIt isn't the most scary game out there, but it's effective and interesting. The game starts to convince you to feel that it is a joke, and isn't supposed to be actually scary. Then, something silly catches you off guard and startles you. You laugh it off, embarressed. Then, there come Spooky's ""specimens,"" which are startling and not cute, which the you might not expect. The game adds more depth with a few references and rooms with silly morbid mini-games, which emphasizes how much you should actually fear ""Spooky."" Spooky is a very adorable character, too. I love her design and how she too seems like a joke at first, but then you start to realize she's pretty evil and crazy. (I have a playtime of only about 10 minutes because I'm having trouble getting the newest build to display properly, I've played this a while ago before it's steam release.)",1,happpiness
363,Sakura Clicker,2015.0,"First of all I must say the plot is amazing. Its like you get The Last Of Us and Half Life and they had a baby, with beautiful graphics! But I must say the best part of all is the DLC I normally dont like DLC in games for I feel they should be free. But in this case that would be like giving an ethiopian 10 million dollars. I must say I do hate it when you want to reset so you can buy pets. because then it takes a while till I can get to the final mob ""The Owl"" They should also add a Co-op mode. Thanks for the great game and keep up the great work.",1,happiness
364,Sakura Clicker,2015.0,Sublimely Magnificent game which put your mind at ease!Can be played with 1 hand or no hand.Great for exercising your fingers while exorcising and purifying monsters yet getting lots of GOLD making you feel extremely rich just by sitting down looking at the screen.,1,fun
365,Sakura Clicker,2016.0,"It's free & 'amusing,' but it's arguably one of the worst games on Steam. Boring as hell & basically plays itself. The -one- song is terrible & the art is really no better than free online galleries that have been out for decades. Devs need to step their game up. Taking one look at the steam community will tell you all you need to know about this game & probably give you a few good laughs.",0,hate
366,Sakura Clicker,2018.0,"Sakura clicker is a game where you click on the screen to reduce the life of a ""monster"" (an anime girl dressed up as something) until you defeat it. It is replaced by another creature, and you repeat the process gaining gold to buy allies who help deal damage to the monsters. It's an infinite cycle of the same thing. The game even plays for you so you can accumulate gold even when you are not playing.I kept playing wondering if there was anything else to it, but there really isn't. If you are into this kind of game (maybe an appropriate game for cell phones?), good for you. However, most people will probably not find any joy in playing this.",1,boredom
367,Sakura Clicker,2016.0,I disappointed my family..my dad punched me already..my ma killed herself because im a woeful disgrace for my entire family..my brother became horny.. he is 9..i dont know if i can get my old life back..Otherwise its a great game..So 10/10.,1,sadness
368,Sakura Clicker,2016.0,"In terms of free idle games, you can get a lot better honestly. If you REALLY want THIS game in particular, then there's no real reason to get it other than anime tiddies.Also, DLC for an idle game? Seriously?",0,hate
369,Sakura Clicker,2018.0,"Kill. Me.What's happened so far:Hour 1: I'll quit after another 5 minutes.Hour 2: I'll definitely quit after another hour.Hour 4: I am weak willed, but at least I have anime girls...Hour 5: Catgirls go ""nyaa"", nice, very nice... I just have to google something now. Hour 6.9: Nice.Hour 10: I'm not sure that ""aa"", ""bb"", ""cc"" or ""dd"" are numerical units.Hour 11: When can I die?Hour 14: Is that the sun outside... what does it do again?Hour 17: I wonder if there are futa mods for this game?Hour 18: I've probably disappointed my parents...Hour 19: It's sad that I've made it this far.Hour 20: Oh God what am I doing.Hour 24: Why are we still here? Just to suffer?Hour 26: That's it i'm done i'm done i'm done i'm done i'm done i'm done i'm done. I'm gonna ♥♥♥♥ing die alone.",1,fun
370,Sakura Clicker,2016.0,"It's  still just an idling game. Once it becomes the slightest bit difficult to make progress, it gets boring, like all the other ones. The girls really don't make it any better either.",0,boredom
371,Sakura Clicker,2015.0,"Omg, the few hours of Sakura Clicker i had were enjoyable ones! The franchise surprised us all with such a great, awe inspiring, master piece for the ages. This game will go down in history for it's stunning art style, and radiant voice acting. I would give this game 11/10 hentai babes. The constant release of new dlc keeps your character ""Fresh"", and makes the replayability of the game that much higher. Great Game, Classic hit!!~",1,happiness
372,Sakura Clicker,2015.0,"Well, This game doesn't offer much if imagination is not played into hand. Could have a lot of fun doing random stuff, spamming that mouse button and enjoying the sounds of the yuri ladies at the background.Not sure if a clicker is allowed or not, assuming most people would probably use one but it does seem to have a lot of levels  and hopefully it gets updated. In terms of DLC's they do offer a slight perversion side to the game allowing the imagination to grow and have more fun with it.Final Verdict 10/10 would fap, i mean click again!",1,fun
373,Sakura Clicker,2017.0,SummaryAn idler clicking weeb game.My GripesNo Steam achievements gives no incentive to play but for a few moments.Requires a mod to make the ladies uncensored.RatingStale hentai idler. Nothing special here.2/10 ,0,hate
